02/01/2008	PETR4	86,83	0,00	31/12/9999	
02/01/2008	PETRA10	0,46	100,00	21/01/2008	
02/01/2008	PETRA76	11,54	76,00	21/01/2008	
02/01/2008	PETRA78	9,95	78,00	21/01/2008	
02/01/2008	PETRA80	8,33	80,00	21/01/2008	
02/01/2008	PETRA82	6,95	82,00	21/01/2008	
02/01/2008	PETRA84	5,51	84,00	21/01/2008	
02/01/2008	PETRA86	4,28	86,00	21/01/2008	
02/01/2008	PETRA88	3,32	88,00	21/01/2008	
02/01/2008	PETRA90	2,46	90,00	21/01/2008	
02/01/2008	PETRA92	1,80	92,00	21/01/2008	
02/01/2008	PETRA94	1,28	94,00	21/01/2008	
02/01/2008	PETRA96	0,94	96,00	21/01/2008	
02/01/2008	PETRA98	0,66	98,00	21/01/2008	
03/01/2008	PETR4	86,26	0,00	31/12/9999	
03/01/2008	PETRA10	0,36	100,00	21/01/2008	
03/01/2008	PETRA11	0,09	110,00	21/01/2008	
03/01/2008	PETRA76	11,03	76,00	21/01/2008	
03/01/2008	PETRA78	9,27	78,00	21/01/2008	
03/01/2008	PETRA80	7,77	80,00	21/01/2008	
03/01/2008	PETRA82	6,37	82,00	21/01/2008	
03/01/2008	PETRA84	5,06	84,00	21/01/2008	
03/01/2008	PETRA86	3,83	86,00	21/01/2008	
03/01/2008	PETRA88	2,92	88,00	21/01/2008	
03/01/2008	PETRA90	2,08	90,00	21/01/2008	
03/01/2008	PETRA92	1,49	92,00	21/01/2008	
03/01/2008	PETRA94	1,04	94,00	21/01/2008	
03/01/2008	PETRA96	0,76	96,00	21/01/2008	
03/01/2008	PETRA98	0,54	98,00	21/01/2008	
03/01/2008	PETRB86	6,03	86,00	18/02/2008	
03/01/2008	PETRB90	4,26	90,00	18/02/2008	
03/01/2008	PETRB94	2,86	94,00	18/02/2008	
04/01/2008	PETR4	82,51	0,00	31/12/9999	
04/01/2008	PETRA10	0,15	100,00	21/01/2008	
04/01/2008	PETRA11	0,04	110,00	21/01/2008	
04/01/2008	PETRA70	12,31	70,00	21/01/2008	
04/01/2008	PETRA72	10,65	72,00	21/01/2008	
04/01/2008	PETRA74	9,18	74,00	21/01/2008	
04/01/2008	PETRA76	7,68	76,00	21/01/2008	
04/01/2008	PETRA78	6,24	78,00	21/01/2008	
04/01/2008	PETRA80	4,72	80,00	21/01/2008	
04/01/2008	PETRA82	3,71	82,00	21/01/2008	
04/01/2008	PETRA84	2,77	84,00	21/01/2008	
04/01/2008	PETRA86	2,05	86,00	21/01/2008	
04/01/2008	PETRA88	1,49	88,00	21/01/2008	
04/01/2008	PETRA90	1,04	90,00	21/01/2008	
04/01/2008	PETRA92	0,78	92,00	21/01/2008	
04/01/2008	PETRA94	0,55	94,00	21/01/2008	
04/01/2008	PETRA96	0,37	96,00	21/01/2008	
04/01/2008	PETRA98	0,23	98,00	21/01/2008	
04/01/2008	PETRB80	6,69	80,00	18/02/2008	
04/01/2008	PETRB82	5,98	82,00	18/02/2008	
04/01/2008	PETRB84	4,69	84,00	18/02/2008	
04/01/2008	PETRB86	4,14	86,00	18/02/2008	
04/01/2008	PETRB88	3,58	88,00	18/02/2008	
04/01/2008	PETRB90	2,79	90,00	18/02/2008	
04/01/2008	PETRB92	2,39	92,00	18/02/2008	
04/01/2008	PETRB94	1,76	94,00	18/02/2008	
04/01/2008	PETRB96	1,53	96,00	18/02/2008	
07/01/2008	PETR4	79,88	0,00	31/12/9999	
07/01/2008	PETRA10	0,08	100,00	21/01/2008	
07/01/2008	PETRA70	9,98	70,00	21/01/2008	
07/01/2008	PETRA72	8,48	72,00	21/01/2008	
07/01/2008	PETRA74	6,93	74,00	21/01/2008	
07/01/2008	PETRA76	5,36	76,00	21/01/2008	
07/01/2008	PETRA78	4,08	78,00	21/01/2008	
07/01/2008	PETRA80	3,14	80,00	21/01/2008	
07/01/2008	PETRA82	2,32	82,00	21/01/2008	
07/01/2008	PETRA84	1,74	84,00	21/01/2008	
07/01/2008	PETRA86	1,21	86,00	21/01/2008	
07/01/2008	PETRA88	0,86	88,00	21/01/2008	
07/01/2008	PETRA90	0,59	90,00	21/01/2008	
07/01/2008	PETRA92	0,41	92,00	21/01/2008	
07/01/2008	PETRA94	0,28	94,00	21/01/2008	
07/01/2008	PETRA96	0,16	96,00	21/01/2008	
07/01/2008	PETRA98	0,11	98,00	21/01/2008	
07/01/2008	PETRB76	7,07	76,00	18/02/2008	
07/01/2008	PETRB82	4,73	82,00	18/02/2008	
07/01/2008	PETRB84	3,47	84,00	18/02/2008	
07/01/2008	PETRB86	2,81	86,00	18/02/2008	
07/01/2008	PETRB88	2,46	88,00	18/02/2008	
07/01/2008	PETRB90	2,05	90,00	18/02/2008	
07/01/2008	PETRB94	1,17	94,00	18/02/2008	
08/01/2008	PETR4	82,33	0,00	31/12/9999	
08/01/2008	PETRA10	0,09	100,00	21/01/2008	
08/01/2008	PETRA72	10,95	72,00	21/01/2008	
08/01/2008	PETRA74	8,64	74,00	21/01/2008	
08/01/2008	PETRA76	7,14	76,00	21/01/2008	
08/01/2008	PETRA78	5,49	78,00	21/01/2008	
08/01/2008	PETRA80	4,35	80,00	21/01/2008	
08/01/2008	PETRA82	3,26	82,00	21/01/2008	
08/01/2008	PETRA84	2,29	84,00	21/01/2008	
08/01/2008	PETRA86	1,66	86,00	21/01/2008	
08/01/2008	PETRA88	1,12	88,00	21/01/2008	
08/01/2008	PETRA90	0,82	90,00	21/01/2008	
08/01/2008	PETRA92	0,58	92,00	21/01/2008	
08/01/2008	PETRA94	0,39	94,00	21/01/2008	
08/01/2008	PETRA96	0,23	96,00	21/01/2008	
08/01/2008	PETRA98	0,14	98,00	21/01/2008	
08/01/2008	PETRB82	5,80	82,00	18/02/2008	
08/01/2008	PETRB84	4,63	84,00	18/02/2008	
08/01/2008	PETRB86	3,81	86,00	18/02/2008	
08/01/2008	PETRB88	2,92	88,00	18/02/2008	
08/01/2008	PETRB90	2,47	90,00	18/02/2008	
08/01/2008	PETRB94	1,60	94,00	18/02/2008	
08/01/2008	PETRB96	1,19	96,00	18/02/2008	
09/01/2008	PETR4	83,27	0,00	31/12/9999	
09/01/2008	PETRA10	0,09	100,00	21/01/2008	
09/01/2008	PETRA74	9,46	74,00	21/01/2008	
09/01/2008	PETRA76	7,97	76,00	21/01/2008	
09/01/2008	PETRA78	6,46	78,00	21/01/2008	
09/01/2008	PETRA80	4,98	80,00	21/01/2008	
09/01/2008	PETRA82	3,69	82,00	21/01/2008	
09/01/2008	PETRA84	2,69	84,00	21/01/2008	
09/01/2008	PETRA86	1,92	86,00	21/01/2008	
09/01/2008	PETRA88	1,29	88,00	21/01/2008	
09/01/2008	PETRA90	0,87	90,00	21/01/2008	
09/01/2008	PETRA92	0,59	92,00	21/01/2008	
09/01/2008	PETRA94	0,38	94,00	21/01/2008	
09/01/2008	PETRA96	0,24	96,00	21/01/2008	
09/01/2008	PETRA98	0,15	98,00	21/01/2008	
09/01/2008	PETRB82	6,34	82,00	18/02/2008	
09/01/2008	PETRB84	5,30	84,00	18/02/2008	
09/01/2008	PETRB86	4,63	86,00	18/02/2008	
09/01/2008	PETRB88	3,30	88,00	18/02/2008	
09/01/2008	PETRB90	2,75	90,00	18/02/2008	
09/01/2008	PETRB92	2,33	92,00	18/02/2008	
09/01/2008	PETRB94	1,82	94,00	18/02/2008	
09/01/2008	PETRB96	1,40	96,00	18/02/2008	
09/01/2008	PETRB98	1,00	98,00	18/02/2008	
10/01/2008	PETR4	83,88	0,00	31/12/9999	
10/01/2008	PETRA10	0,08	100,00	21/01/2008	
10/01/2008	PETRA74	10,32	74,00	21/01/2008	
10/01/2008	PETRA76	8,74	76,00	21/01/2008	
10/01/2008	PETRA78	6,44	78,00	21/01/2008	
10/01/2008	PETRA80	5,03	80,00	21/01/2008	
10/01/2008	PETRA82	3,82	82,00	21/01/2008	
10/01/2008	PETRA84	2,79	84,00	21/01/2008	
10/01/2008	PETRA86	1,99	86,00	21/01/2008	
10/01/2008	PETRA88	1,28	88,00	21/01/2008	
10/01/2008	PETRA90	0,86	90,00	21/01/2008	
10/01/2008	PETRA92	0,55	92,00	21/01/2008	
10/01/2008	PETRA94	0,33	94,00	21/01/2008	
10/01/2008	PETRA96	0,21	96,00	21/01/2008	
10/01/2008	PETRA98	0,12	98,00	21/01/2008	
10/01/2008	PETRB82	6,43	82,00	18/02/2008	
10/01/2008	PETRB84	5,56	84,00	18/02/2008	
10/01/2008	PETRB86	4,78	86,00	18/02/2008	
10/01/2008	PETRB88	3,61	88,00	18/02/2008	
10/01/2008	PETRB90	2,99	90,00	18/02/2008	
10/01/2008	PETRB92	2,31	92,00	18/02/2008	
10/01/2008	PETRB94	1,85	94,00	18/02/2008	
10/01/2008	PETRB96	1,44	96,00	18/02/2008	
10/01/2008	PETRB98	0,98	98,00	18/02/2008	
11/01/2008	PETR4	83,15	0,00	31/12/9999	
11/01/2008	PETRA10	0,04	100,00	21/01/2008	
11/01/2008	PETRA74	9,57	74,00	21/01/2008	
11/01/2008	PETRA76	7,87	76,00	21/01/2008	
11/01/2008	PETRA78	6,03	78,00	21/01/2008	
11/01/2008	PETRA80	4,36	80,00	21/01/2008	
11/01/2008	PETRA82	2,96	82,00	21/01/2008	
11/01/2008	PETRA84	2,01	84,00	21/01/2008	
11/01/2008	PETRA86	1,30	86,00	21/01/2008	
11/01/2008	PETRA88	0,79	88,00	21/01/2008	
11/01/2008	PETRA90	0,48	90,00	21/01/2008	
11/01/2008	PETRA92	0,29	92,00	21/01/2008	
11/01/2008	PETRA94	0,18	94,00	21/01/2008	
11/01/2008	PETRA96	0,10	96,00	21/01/2008	
11/01/2008	PETRA98	0,06	98,00	21/01/2008	
