1	02/01/2001	02	PETR4	10	PETROBRAS	PN		R$  	45.8	47.77	45.8	47.17	47.09	47.08	47.09	674	1016300	4.794851E7	0.0	0	31/12/9999	1	0.0	BRPETRACNPR6	142
1	03/01/2001	02	PETR4	10	PETROBRAS	PN		R$  	47.1	49.7	46.6	48.56	49.65	49.5	49.65	1232	1898000	9.218237E7	0.0	0	31/12/9999	1	0.0	BRPETRACNPR6	142
1	04/01/2001	02	PETR4	10	PETROBRAS	PN		R$  	49.73	50.15	49.57	49.88	50.0	49.91	50.0	996	1441800	7.1928351E7	0.0	0	31/12/9999	1	0.0	BRPETRACNPR6	142
1	05/01/2001	02	PETR4	10	PETROBRAS	PN		R$  	50.0	51.1	49.3	50.19	49.53	49.53	49.7	917	1292700	6.48817E7	0.0	0	31/12/9999	1	0.0	BRPETRACNPR6	142
1	08/01/2001	02	PETR4	10	PETROBRAS	PN		R$  	50.0	50.3	49.1	49.58	49.39	49.3	49.39	678	1124000	5.5729598E7	0.0	0	31/12/9999	1	0.0	BRPETRACNPR6	142
1	09/01/2001	02	PETR4	10	PETROBRAS	PN		R$  	50.0	50.7	49.6	50.27	50.43	50.25	50.43	846	1358900	6.8312712E7	0.0	0	31/12/9999	1	0.0	BRPETRACNPR6	142
1	10/01/2001	02	PETR4	10	PETROBRAS	PN		R$  	50.3	50.7	49.6	50.12	50.09	50.09	50.2	688	1227100	6.1506226E7	0.0	0	31/12/9999	1	0.0	BRPETRACNPR6	142
1	11/01/2001	02	PETR4	10	PETROBRAS	PN		R$  	50.1	51.09	50.0	50.72	50.8	50.71	50.8	616	1078400	5.4698369E7	0.0	0	31/12/9999	1	0.0	BRPETRACNPR6	142
1	12/01/2001	02	PETR4	10	PETROBRAS	PN		R$  	51.05	51.8	50.9	51.34	51.3	51.3	51.5	612	1212000	6.2224253E7	0.0	0	31/12/9999	1	0.0	BRPETRACNPR6	142
1	15/01/2001	02	PETR4	10	PETROBRAS	PN		R$  	51.5	51.7	51.0	51.46	51.3	51.3	51.4	317	297100	1.5290402E7	0.0	0	31/12/9999	1	0.0	BRPETRACNPR6	142
1	16/01/2001	02	PETR4	10	PETROBRAS	PN		R$  	51.3	52.8	51.3	52.3	52.43	52.43	52.64	934	1518600	7.9427842E7	0.0	0	31/12/9999	1	0.0	BRPETRACNPR6	142
1	17/01/2001	02	PETR4	10	PETROBRAS	PN		R$  	52.95	54.8	52.92	53.69	53.38	53.3	53.38	1484	2346900	1.26006415E8	0.0	0	31/12/9999	1	0.0	BRPETRACNPR6	142
1	18/01/2001	02	PETR4	10	PETROBRAS	PN		R$  	53.35	54.4	53.0	53.7	54.1	53.42	54.1	754	1231300	6.6131609E7	0.0	0	31/12/9999	1	0.0	BRPETRACNPR6	142
