03/01/2005	PETR4	96,16	0,00	31/12/9999	
03/01/2005	PETRA10	0,84	100,00	17/01/2005	
03/01/2005	PETRA12	0,35	102,00	17/01/2005	
03/01/2005	PETRA92	4,64	92,00	17/01/2005	
03/01/2005	PETRA94	3,13	94,00	17/01/2005	
03/01/2005	PETRA96	2,27	96,00	17/01/2005	
03/01/2005	PETRA98	1,31	98,00	17/01/2005	
04/01/2005	PETR4	94,54	0,00	31/12/9999	
04/01/2005	PETRA10	0,34	100,00	17/01/2005	
04/01/2005	PETRA12	0,16	102,00	17/01/2005	
04/01/2005	PETRA94	2,47	94,00	17/01/2005	
04/01/2005	PETRA96	1,42	96,00	17/01/2005	
04/01/2005	PETRA98	0,71	98,00	17/01/2005	
05/01/2005	PETR4	92,96	0,00	31/12/9999	
05/01/2005	PETRA10	0,19	100,00	17/01/2005	
05/01/2005	PETRA92	2,50	92,00	17/01/2005	
05/01/2005	PETRA94	1,49	94,00	17/01/2005	
05/01/2005	PETRA96	0,73	96,00	17/01/2005	
05/01/2005	PETRA98	0,36	98,00	17/01/2005	
06/01/2005	PETR4	92,70	0,00	31/12/9999	
06/01/2005	PETRA10	0,15	100,00	17/01/2005	
06/01/2005	PETRA92	2,41	92,00	17/01/2005	
06/01/2005	PETRA94	1,44	94,00	17/01/2005	
06/01/2005	PETRA96	0,72	96,00	17/01/2005	
06/01/2005	PETRA98	0,32	98,00	17/01/2005	
07/01/2005	PETR4	93,46	0,00	31/12/9999	
07/01/2005	PETRA94	1,27	94,00	17/01/2005	
07/01/2005	PETRA96	0,52	96,00	17/01/2005	
07/01/2005	PETRA98	0,25	98,00	17/01/2005	
07/01/2005	PETRB98	1,88	98,00	21/02/2005	
10/01/2005	PETR4	93,13	0,00	31/12/9999	
10/01/2005	PETRA92	2,24	92,00	17/01/2005	
10/01/2005	PETRA94	1,01	94,00	17/01/2005	
10/01/2005	PETRA96	0,42	96,00	17/01/2005	
10/01/2005	PETRA98	0,19	98,00	17/01/2005	
10/01/2005	PETRB94	3,75	94,00	21/02/2005	
10/01/2005	PETRB98	1,83	98,00	21/02/2005	
11/01/2005	PETR4	93,18	0,00	31/12/9999	
11/01/2005	PETRA92	1,89	92,00	17/01/2005	
11/01/2005	PETRA94	0,71	94,00	17/01/2005	
11/01/2005	PETRA96	0,25	96,00	17/01/2005	
11/01/2005	PETRB98	1,43	98,00	21/02/2005	
12/01/2005	PETR4	92,27	0,00	31/12/9999	
12/01/2005	PETRA92	1,15	92,00	17/01/2005	
12/01/2005	PETRA94	0,38	94,00	17/01/2005	
12/01/2005	PETRA96	0,12	96,00	17/01/2005	
12/01/2005	PETRA98	0,03	98,00	17/01/2005	
12/01/2005	PETRB94	2,84	94,00	21/02/2005	
12/01/2005	PETRB96	1,92	96,00	21/02/2005	
12/01/2005	PETRB98	1,20	98,00	21/02/2005	
13/01/2005	PETR4	93,12	0,00	31/12/9999	
13/01/2005	PETRA92	1,65	92,00	17/01/2005	
13/01/2005	PETRA94	0,44	94,00	17/01/2005	
13/01/2005	PETRA96	0,10	96,00	17/01/2005	
13/01/2005	PETRB94	3,24	94,00	21/02/2005	
13/01/2005	PETRB96	2,37	96,00	21/02/2005	
13/01/2005	PETRB98	1,46	98,00	21/02/2005	
14/01/2005	PETR4	93,78	0,00	31/12/9999	
14/01/2005	PETRA92	1,86	92,00	17/01/2005	
14/01/2005	PETRA94	0,44	94,00	17/01/2005	
14/01/2005	PETRA96	0,06	96,00	17/01/2005	
14/01/2005	PETRB12	0,52	102,00	21/02/2005	
14/01/2005	PETRB94	3,50	94,00	21/02/2005	
14/01/2005	PETRB96	2,38	96,00	21/02/2005	
14/01/2005	PETRB98	1,51	98,00	21/02/2005	
17/01/2005	PETR4	93,92	0,00	31/12/9999	
17/01/2005	PETRA92	2,30	92,00	17/01/2005	
17/01/2005	PETRA92E	92,00	92,00	17/01/2005	
17/01/2005	PETRA94	0,46	94,00	17/01/2005	
17/01/2005	PETRA94E	94,00	94,00	17/01/2005	
17/01/2005	PETRB1	0,67	100,00	21/02/2005	
17/01/2005	PETRB94	3,27	94,00	21/02/2005	
17/01/2005	PETRB96	2,15	96,00	21/02/2005	
17/01/2005	PETRB98	1,28	98,00	21/02/2005	
18/01/2005	PETR4	92,60	0,00	31/12/9999	
