04/01/2010	PETR4	37,10	0,00	31/12/9999	
04/01/2010	PETRA32	6,18	31,07	18/01/2010	
04/01/2010	PETRA34	3,84	33,41	18/01/2010	
04/01/2010	PETRA36	1,86	35,66	18/01/2010	
04/01/2010	PETRA38	0,74	37,41	18/01/2010	
04/01/2010	PETRA40	0,15	39,41	18/01/2010	
04/01/2010	PETRA42	0,03	41,41	18/01/2010	
04/01/2010	PETRA44	0,01	43,83	18/01/2010	
04/01/2010	PETRB36	2,36	35,83	08/02/2010	
04/01/2010	PETRB38	1,21	37,83	08/02/2010	
04/01/2010	PETRB40	0,48	39,83	08/02/2010	
04/01/2010	PETRB42	0,19	41,83	08/02/2010	
05/01/2010	PETR4	37,12	0,00	31/12/9999	
05/01/2010	PETRA32	6,21	31,07	18/01/2010	
05/01/2010	PETRA34	3,87	33,41	18/01/2010	
05/01/2010	PETRA36	1,84	35,66	18/01/2010	
05/01/2010	PETRA38	0,70	37,41	18/01/2010	
05/01/2010	PETRA40	0,13	39,41	18/01/2010	
05/01/2010	PETRA42	0,03	41,41	18/01/2010	
05/01/2010	PETRA44	0,01	43,83	18/01/2010	
05/01/2010	PETRB34	3,87	33,83	08/02/2010	
05/01/2010	PETRB36	2,29	35,83	08/02/2010	
05/01/2010	PETRB38	1,18	37,83	08/02/2010	
05/01/2010	PETRB40	0,47	39,83	08/02/2010	
05/01/2010	PETRB42	0,17	41,83	08/02/2010	
05/01/2010	PETRB44	0,07	43,83	08/02/2010	
05/01/2010	PETRC40	1,07	39,83	15/03/2010	
06/01/2010	PETR4	37,25	0,00	31/12/9999	
06/01/2010	PETRA32	6,27	31,07	18/01/2010	
06/01/2010	PETRA34	4,00	33,41	18/01/2010	
06/01/2010	PETRA36	1,84	35,66	18/01/2010	
06/01/2010	PETRA38	0,67	37,41	18/01/2010	
06/01/2010	PETRA40	0,10	39,41	18/01/2010	
06/01/2010	PETRA42	0,02	41,41	18/01/2010	
06/01/2010	PETRB32	5,94	31,66	08/02/2010	
06/01/2010	PETRB34	3,89	33,83	08/02/2010	
06/01/2010	PETRB36	2,30	35,83	08/02/2010	
06/01/2010	PETRB38	1,16	37,83	08/02/2010	
06/01/2010	PETRB40	0,44	39,83	08/02/2010	
06/01/2010	PETRB42	0,15	41,83	08/02/2010	
06/01/2010	PETRC40	1,05	39,83	15/03/2010	
07/01/2010	PETR4	37,24	0,00	31/12/9999	
07/01/2010	PETRA32	6,31	31,07	18/01/2010	
07/01/2010	PETRA34	3,95	33,41	18/01/2010	
07/01/2010	PETRA36	1,87	35,66	18/01/2010	
07/01/2010	PETRA38	0,65	37,41	18/01/2010	
07/01/2010	PETRA40	0,09	39,41	18/01/2010	
07/01/2010	PETRA42	0,02	41,41	18/01/2010	
07/01/2010	PETRB32	5,99	31,66	08/02/2010	
07/01/2010	PETRB34	3,96	33,83	08/02/2010	
07/01/2010	PETRB36	2,33	35,83	08/02/2010	
07/01/2010	PETRB38	1,14	37,83	08/02/2010	
07/01/2010	PETRB40	0,42	39,83	08/02/2010	
07/01/2010	PETRB42	0,15	41,83	08/02/2010	
08/01/2010	PETR4	37,06	0,00	31/12/9999	
08/01/2010	PETRA32	6,05	31,07	18/01/2010	
08/01/2010	PETRA34	3,79	33,41	18/01/2010	
08/01/2010	PETRA36	1,72	35,66	18/01/2010	
08/01/2010	PETRA38	0,52	37,41	18/01/2010	
